id,type,inScheme,member,prefLabel,notation,topConceptOf,theme,broader,broaderTransitive,semanticRelation,narrower,narrowerTransitive,altLabel,belongsTo,hasTopConcept
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/129,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Carbolineum,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/13,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Hardheid, permanent",H per.,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/130,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Chemisch,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/131,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Chloor,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/132,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Condensaat,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/133,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Diesel,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/134,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Glycol,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/135,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Olie aromaten,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/136,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Olie,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/137,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Petroleum,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/138,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Rotting,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/139,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Scherpe geur,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/14,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Hardheid, tijdelijk",H tijd.,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/140,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Teer,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/141,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Terpentine,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/142,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Verf (terpentine basis),null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/143,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Zoete geur,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/144,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Zure geur,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/145,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Slib,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/146,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geur - Aromaten,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,"Hardheid, totaal",H t,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/113|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/13|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/14,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/113|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/13|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/14,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/113|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/13|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/14,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/150,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Suikergehalte (totaal),null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/151,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Vezelconcentratie,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/152,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Zuurbindende waarde,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/153,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 1000 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/154,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 125 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/155,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 16 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/156,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 180 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/157,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 2 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/158,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 250 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/159,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 500 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/16,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Ionenbalans,IB,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/160,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 63 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/161,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 32 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/162,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 50 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/163,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte > 2000 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/164,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 2000 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/165,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Korrelgrootte < 355 µm,null,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/166,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Asbest fractie van 1 mm tot 2mm,null,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
